timestamp,trip_1,rating_1,trip_2,rating_2,trip_3,rating_3,trip_4,rating_4,trip_5,rating_5
2015-03-15T23:48,0x6d679_15-03-15 20:xx - 16-03-15 12:24,27.64669519457821
2015-03-16T23:48,0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking,85.46256899713643
2015-03-17T23:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,6.687363061545345
2015-03-18T23:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,26.703737631185497
2015-03-19T23:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,58.92398818027762
2015-03-20T23:48,0x6d679_20-03-15 18:xx - 21-03-15 4:15_parking,29.57438316937612
2015-03-21T23:48,0x6d679_21-03-15 4:xx - 22-03-15 23:16,66.31108947870105,0xf0454_21-03-15 13:xx - 22-03-15 11:48_parking,8.104491009795526
2015-03-14T13:48,0x6cafd_14-03-15 13:xx - 18-04-15 16:29,663.6940223739595
2015-03-16T15:48,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking,15.90067495595404
2015-03-17T15:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,127.75062799036982
2015-03-18T15:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,25.192432459174874
2015-03-19T15:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,21.541129127100096
2015-03-20T15:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,39.13432236372302
2015-03-21T15:48,0x6d679_21-03-15 4:xx - 22-03-15 23:16,25.614853249231835,0xf0454_21-03-15 13:xx - 22-03-15 11:48_parking,13.326099041995587
2015-03-15T21:48,0x6d679_15-03-15 20:xx - 16-03-15 12:24,9.30297460429227
2015-03-16T21:48,0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking,13.044364360887988
2015-03-17T21:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,29.12390426715826
2015-03-18T21:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,20.070817148026112
2015-03-19T21:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,35.43543969853507,0xc35c9_12-03-15 7:xx - 23-03-15 0:42,0.0
2015-03-20T21:48,0x6d679_20-03-15 18:xx - 21-03-15 4:15_parking,100.16337040053699,0xc35c9_12-03-15 7:xx - 23-03-15 0:42,0.0
2015-03-21T21:48,0x6d679_21-03-15 4:xx - 22-03-15 23:16,49.64091464689592,0xf0454_21-03-15 13:xx - 22-03-15 11:48_parking,5.1120547743760065,0xc35c9_12-03-15 7:xx - 23-03-15 0:42,0.0
2015-03-14T15:48,0x6cafd_14-03-15 13:xx - 18-04-15 16:29,573.3079345749956
2015-03-16T17:48,0x6d679_16-03-15 10:xx - 16-03-15 18:51_parking,53.4989383145076,0x6d679_16-03-15 18:xx - 17-03-15 5:51_parking,19.08199815122741
2015-03-17T17:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,25.916529091867435
2015-03-18T17:48,0x6d679_17-03-15 7:xx - 20-03-15 18:18,45.056558037678414
